आलेखने,1
गोष्पदम्,1
सेवितासेवितप्रमाणेषु,1
आस्पदम्,1
प्रतिष्ठायाम्,1
आश्चर्यम्,1
वर्चस्के,1
अवस्कर,1
अपस्कर,1
रथाङ्गम्,1
विष्किर,1
शकुनौ,1
ह्रस्वात्,4
चन्द्रोत्तरपदे,1
प्रतिष्कश,1
कशे,1
प्रस्कण्वहरिश्चन्द्रौ,1
ऋषी,1
कारस्कर,1
वृक्ष,2
अनुदात्तम्,5
एकवर्जम्,1
कर्षात्वत,1
अन्त,26
उञ्छादीनाम्,1
यत्र,24
उदात्तलोप,1
तिसृभ्य,1
जस,1
सौ,3
तृतीयादि,1
अन्तोदत्तात्,1
उत्तरपदात्,1
अनित्यसमासे,1
असर्वनामस्थानम्,1
अष्टन,2
शतु,3
अनुम,1
नद्यजादी,1
उदात्तयण,1
हल्पूर्वात्,1
ऊङ्धात्वो,1
नाम्,1
ङ्या,1
उपोत्तमम्,2
झल्,2
नृ,1
सिच,2
स्वपादिर्हिंसाम्,1
अनिटि,2
अभ्यस्तानाम्,1
भीह्रीभृहुमदजनधनदरिद्राजागराम्,1
पूर्वम्,7
पिति,2
थलि,2
सेटि,2
ञ्णिति,2
तवै,2
युगपत्,5
क्षय,2
निवासे,1
वृषादीनाम्,1
उपमानम्,3
ङसि,1
यत,25
अनाव,1
ईडवन्दवृशंसदुहाम्,1
ण्यत,1
रिति,1
अवत्या,1
वर्ण,3
वर्णेषु,1
अनेते,1
दायाद्यम्,1
दायादे,1
पदे,1
अपदेशे,1
अध्वर्युकषाययो,1
गन्तव्यपण्यम्,1
वाणिजे,1
सुखप्रिययो,1
हिते,1
स्वम्,19
स्वामिनि,1
पत्यौ,1
कुमार,15
पूगेषु,1
बहु,3
दिष्टिवितस्त्यो,1
सप्तमी,4
सिद्धशुष्कपक्वबन्धेषु,1
अकालात्,2
राजन्यबहुवचनद्वन्द्वे,1
अन्धकवृष्णिषु,1
आचार्योपसर्जन,2
अन्तेवासी,1
कार्त्तकौजपादय,1
क्षुल्लक,1
वैश्वदेवे,1
कुरुगार्हपत,1
रिक्तगुरु,1
असूतजरति,1
यश्लीलदृढरूपा,1
पारेवडवा,1
तैतिलकद्रू,1
पण्यकम्बल,1
दासीभाराणाम्,1
कर्मधारये,1
अनिष्ठा,1
गति,20
अनन्तर,1
तादौ,2
निति,1
कृति,7
अतौ,1
अनिगन्त,1
अञ्चतौ,2
वप्रत्यये,2
ईषत्,5
हिरण्यपरिमाणम्,1
धने,1
प्रथम,13
अचिरोपसम्पत्तौ,1
आर्य,1
ब्राह्मणकुमारयो,1
सप्तमीहारिणौ,1
धर्म्ये,1
अहरणे,1
अध्यक्षे,1
पापम्,17
शिल्पिनि,2
भक्ताख्या,1
तदर्थेषु,1
गोबिडालसिंहसैन्धवेषु,1
उपमाने,2
अकृञ,1
गोतन्तियवम्,1
पाले,1
शब्दार्थप्रकृतौ,1
युक्तारोह्यादय,1
दीर्घकाशतुषभ्राष्ट्रवटम्,1
जे,4
अन्त्यात्,4
ग्रामे,6
अनिवसन्त,1
घोषादिषु,1
शालायाम्,2
प्रस्थे,1
अवृद्धम्,1
अकर्क्यादीनाम्,1
मालाऽऽदीनाम्,1
अमहन्नवम्,1
नगरे,1
अनुदीचाम्,1
अर्मे,1
अवर्णम्,1
द्व्यच्,2
त्र्यच्,1
गुणकार्त्स्न्ये,1
गिरिनिकाययो,1
कुमार्याम्,1
उदके,2
अकेवले,1
सभायाम्,1
नपुंसके,3
कुसूलकूपकुम्भशालम्,1
बिले,1
दिक्‌शब्दा,1
ग्रामजनपदाख्यानचानराटेषु,1
स्थाने,3
सुर्भवतीति,1
उत्तरपदवृद्धौ,1
विश्वम्,3
संज्ञयाम्,1
निष्ठा,2
उपसर्गपूर्वम्,1
कर्ण,6
वर्णलक्षणात्,1
संज्ञौपम्ययो,1
कण्ठपृष्ठग्रीवाजंघम्,1
शृङ्गम्,2
जरमरमित्रमृता,1
सो,2
मनसी,1
अलोमोषसी,1
क्रत्वादय,1
आद्युदात्तम्,1
कूलतीरतूलमूलशालाऽक्षसमम्,1
अव्ययीभावे,2
कंसमन्थशूर्पपाय्यकाण्डम्,1
द्विगौ,1
चिहणादीनाम्,1
चेलखेटकटुककाण्डम्,1
चीरम्,1
पललसूपशाकम्,1
मिश्रे,1
वर्ग्यादय,1
पुत्र,24
पुम्भ्य,1
आचार्यराजर्त्विक्संयुक्तज्ञात्याख्येभ्य,1
चूर्णादीनि,1
अप्राणिषष्ठ्या,1
कुण्डम्,1
वनम्,9
शिते,1
नित्याबह्वव्च्,1
अभसत्,1
गतिकारकोपपदात्,1
उभे,1
वनस्पत्यादिषु,1
देवताद्वन्द्वे,3
उत्तरपदे,2
अनुदात्तादौ,1
अपृथिवीरुद्रपूषमन्थिषु,1
सूपमानात्,1
अनाचितादीनाम्,1
प्रवृद्धादीनाम्,1
दत्तश्रुतयो,1
इत्थम्भूतेन,1
भावकर्मवचन,1
ऊनार्थकलहम्,1
मिश्रम्,1
अनुपसर्गम्,2
असन्धौ,1
गुणप्रतिषेधे,1
सम्पाद्यर्हहितालमर्था,1
तद्धिता,1
ययतो,1
अतदर्थे,2
अच्कौ,1
अशक्तौ,1
कृत्योकेष्णुच्चार्वादय,1
इदमेतत्तद्‍भ्य,1
प्रथमपूरणयो,1
क्रियागणने,1
मित्राजिनयो,1
व्यवायिन,1
अन्तरम्,2
मुखम्,14
स्वाङ्गम्,2
अव्ययदिक्‌शब्दगोमहत्स्थूलमुष्टिपृथुवत्सेभ्य,1
निष्ठोपमानात्,1
जातिकालसुखादिभ्य,1
अनाच्छादनात्,1
अकृतमितप्रतिपन्ना,1
ह्रस्वान्ते,1
नञ्वत्,1
उत्तरपदभूम्नि,1
गुणादय,1
अवयवा,1
ध्रुवम्,10
अपर्शु,1
समासे,6
परे,6
अभितोभावि,1
मण्डलम्,3
प्रात्,2
अस्वाङ्गम्,1
अभे,2
स्फिगपूतवीणाऽञ्जोध्वकुक्षिसीरनामनाम,1
अधे,1
उपरिस्थम्,1
अनो,4
अप्रधानकनीयसी,1
पुरुष,23
अन्वादिष्ट,1
अते,1
अकृत्पदे,1
अनिधाने,1
अंश्वादय,1
द्‍व्यजजिनम्,1
अगौरादय,1
अवक्षेपणे,1
उत्पुच्छे,1
पाद्दन्मूर्धसु,1
सक्थम्,1
अक्रान्तात्,1
परादि,1
ओजःसहोम्भस्तमस,1
आत्मन,15
पूरणे,1
वैयाकरणाख्यायाम्,1
चतुर्थ्या,1
हलदन्तात्,1
कारनाम्नि,1
हलादौ,1
गुरौ,1
अमूर्धमस्तकात्,1
अकामे,1
प्रावृट्शरत्कालदिवाम्,1
वर्षक्षरशरवरात्,1
शयवासवासिषु,1
इन्सिद्धबध्नातिषु,1
पुत्रे,1
विद्यायोनिसम्बन्धेभ्य,1
आनङ्,1
द्वन्द्वे,3
ईत्,8
सोमवरुणयो,1
वृद्धौ,1
द्यावा,1
दिवस,5
पृथिव्याम्,2
उषासा,1
उषस,1
मातरपितरौ,1
पितरामातरा,1
स्त्रिया,1
पुंवत्,4
भाषितपुंस्कादनूङ्,1
समानाधिकरणे,3
अपूरणीप्रियाऽऽदिषु,1
क्यङ्मानिनो,1
संज्ञापूरण्यो,1
वृद्धिनिमित्तस्य,1
तद्धितस्य,2
अरक्तविकारे,1
ईत,1
अमानिनि,1
कर्मधारयजातीयदेशीयेषु,1
घरूपकल्पचेलड्ब्रुवगोत्रमतहतेषु,1
ङ्य,1
अनेकाच,2
नद्या,2
शेषस्य,1
महत,2
समानाधिकरणजातीययो,1
द्‍व्यष्टन,1
संख्यायाम्,1
अबहुव्रीह्यशीत्यो,1
त्रे,2
त्रय,9
हृदयस्य,1
हृत्,2
लेखयदण्लासेषु,1
पद,2
आज्यातिगोपहतेषु,1
पद्,1
यति,3
उदकस्य,1
उद,4
एकहलादौ,1
पूरयितव्ये,1
अङ्य,1
गालवस्य,2
ङ्यापो,1
इष्टकेषीकामालानाम्,1
चिततूलभारिषु,1
खिति,1
अनव्ययस्य,2
इच,1
प्रत्ययवत्,1
नुट्,4
एकादि,1
आदुक्,1
नग,1
द्वितीये,1
अनुपाख्ये,1
अकाले,1
उपसर्जनस्य,2
अगोवत्सहलेषु,1
समानस्य,1
अमूर्धप्रभृत्युदर्केषु,1
उदरे,1
इदङ्किमो,1
ईश्की,1
विष्वग्देवयो,1
अद्रि,2
तिरस,2
तिरि,1
अलोपे,1
सध,1
मादस्थयो,1
द्‍व्यन्तरुपसर्गेभ्य,1
अप,5
ऊत्,2
अषष्ठ्यतृतीयास्थस्य,1
अन्यस्य,2
दुक्,1
आशीराशाऽऽस्थाऽऽस्थितोत्सुकोतिकारकरागच्छेषु,1
को,1
कत्,2
रथवदयो,1
कवम्,1
उष्णे,1
पथि,1
संख्याविसायपूर्वस्य,1
अह्नस्य,1
अहन्,1
ङौ,1
ढ्रलोपे,1
पूर्वस्य,9
सहिवहो,1
ओत्,1
अवर्णस्य,1
साढ्यै,1
साढ्वा,1
साढा,1
निगमे,4
कर्णे,1
लक्षणस्य,1
अविष्टाष्टपञ्चमणिभिन्नछिन्नछिद्रस्रुवस्वस्तिकस्य,1
वनगिर्यो,1
कोटरकिंशुलकादीनाम्,1
अनजिरादीनाम्,1
शरादीनाम्,1
उपसर्गस्य,2
द,8
मित्रे,1
विभक्तौ,3
अप्रथमायाम्,1
अन्येषाम्,1
उपधाया,10
सर्वनामस्थाने,3
असम्बुद्धौ,2
इन्हन्पूषार्यम्णाम्,1
शौ,1
अत्वसन्तस्य,1
अधातो,2
अज्झनगमाम्,1
सनि,5
तनोते,2
क्रम,2
क्त्वि,2
च्छ्वो,1
शूठ्,1
अनुनासिके,2
ज्वरत्वरस्रिव्यविमवाम्,1
रात्,2
असिद्धवत्,1
भात्,1
श्नात्,1
अनिदिताम्,1
क्ङिति,4
दन्शसञ्जस्वञ्जाम्,1
शपि,1
रञ्जे,1
स्यद,1
जवे,1
पूजायाम्,3
जान्तनशाम्,1
भञ्जे,1
चिणि,1
शास,1
अङ्‍हलो,1
हन्ते,3
ज,1
अनुदात्तोपदेशवनतितनोत्यादीनाम्,1
क्तिचि,2
विड्‍वनो,1
अनुनासिकस्य,1
जनसनखनाम्,1
सञ्झलो,1
यकि,1
सन,2
भ्रस्ज,1
रोपधयो,1
रम्,5
णे,5
निष्ठायाम्,5
अय्,2
आमन्ताल्वाय्येत्न्विष्णुषु,1
आप,12
युप्लुवो,1
अण्यदर्थे,1
आक्रोशदैन्ययो,1
स्यसिच्सीयुट्‍तासिषु,1
भावकर्म्मणो,1
अज्झनग्रहदृशाम्,1
चिण्वत्,1
दीङ,1
युट्,1
इटि,3
घुमास्थागापाजहातिसाम्,1
लिङि,4
संयोगादे,4
मयते,1
लुङ्लङ्लृङ्क्ष्व्,1
अट्,2
अजादीनाम्,1
अमाङ्योगे,1
इरयो,1
रे,2
श्नुधातुभ्रुवाम्,1
य्वो,1
इयङुवङौ,1
आसवर्णे,1
इण,5
असंयोगपूर्वस्य,1
वर्षाभ्व,1
लुङ्लिटो,1
गोह,1
दोष,24
मिताम्,1
चिण्णमुलो,1
ह्लाद,1
छादे,1
घे,3
अद्‍व्युपसर्गस्य,1
गमहनजनखनघसाम्,1
अनङि,1
तनिपत्यो,1
घसिभसो,1
हुझल्भ्य,1
हे,5
धि,2
श्रुशृणुपॄकृवृभ्य,1
अङित,1
चिण,1
असंयोगपूर्वात्,1
म्वो,2
करोते,1
सार्वधातुके,2
श्नसो,1
अल्लोप,2
श्नाऽभ्यस्तयो,1
अघो,1
दरिद्रस्य,1
भिय,2
जहाते,2
घ्वसो,1
एत्,2
हौ,2
अभ्यासलोप,1
एकहल्मध्ये,1
अनादेशादे,1
तॄफलभजत्रप,1
राध,1
फणाम्,1
सप्तानाम्,1
अर्वण,1
तृ,1
असौ,123
अवनञ,1
वाह,1
ऊठ्,1
श्वयुवमघोनाम्,1
अतद्धिते,2
षपूर्वहन्धृतराज्ञाम्,1
संयोगात्,1
वमान्तात्,1
मन्त्रेषु,1
आङि,3
आदे,5
विंशते,1
डिति,1
तद्धिते,3
टखो,1
ढे,2
अकद्र्‍वा,1
यस्य,29
ईति,1
सूर्यतिष्यागस्त्यमत्स्यानाम्,1
आपत्यस्य,1
अनाति,1
क्यच्व्यो,1
बिल्वकादिभ्य,1
छस्य,1
इष्ठेमेयस्सु,1
स्थूलदूरयुवह्रस्वक्षिप्रक्षुद्राणाम्,1
यणादिपरम्,1
प्रियस्थिरस्फिरोरुबहुलगुरुवृद्धतृप्रदीर्घवृन्दारकाणाम्,1
प्रस्थस्फवर्बंहिगर्वर्षित्रब्द्राघिवृन्दा,1
भू,8
ज्यात्,1
हलादे,5
लघो,3
ऋजो,1
एकाच्,2
इन्,2
गाथिविदथिकेशिगणिपणिन,1
संयोगादि,1
ये,5
अभावकर्मणो,1
मपूर्व,1
अपत्ये,1
अवर्मण,1
ब्राह्म,1
कार्म्म,1
ताच्छील्ये,2
औक्षम्,1
ऋत्व्यवास्त्व्यवास्त्वमाध्वीहिरण्ययानि,1
युवो,1
अनाकौ,1
आयनेयीनीयिय,1
फढखछघाम्,1
प्रत्ययादीनाम्,1
झ,1
अभ्यस्तात्,2
आत्मनेपदेषु,5
अनत,1
शीङ,1
रुट्,1
वेत्ते,1
भिस,1
ऐस्,1
इदमदसो,1
टाङसिङसाम्,1
इनात्स्या,1
ङे,2
पूर्वादिभ्य,1
नवभ्य,1
औङ,1
अष्टाभ्य,2
औश्,1
षड्‍भ्य,1
स्वमो,1
इतरात्,1
युष्मदस्मद्भ्याम्,1
ङस,1
अश्,2
भ्यस,1
भ्यम्,1
आकम्,1
णल,1
तुह्यो,1
तातङ्,1
विदे,1
वसु,2
अनञ्पूर्वे,1
क्त्व,2
ल्यप्,2
सुपाम्,1
सुलुक्पूर्वसवर्णाऽऽच्छेयाडाड्यायाजाल,1
अम,1
मश्,1
ध्वम,1
ध्वात्,1
यजध्वैनम्,1
तात्,2
तप्तनप्तनथना,1
इदन्त,1
मसि,1
इष्ट्‍वीनम्,1
स्नात्व्यादय,1
जसे,1
असुक्,1
अश्वक्षीरवृषलवणानाम्,1
आत्मप्रीतौ,1
क्यचि,1
ह्रस्वनद्याप,1
षट्‍चतुर्भ्य,1
श्रीग्रामण्यो,1
इदित,1
नुम्,2
मस्जिनशो,1
रधिजभो,1
अलिटि,2
रधे,1
रभे,1
अशब्लिटो,1
लभे,1
खल्घञो,1
सुदुर्भ्याम्,1
केवलाभ्याम्,1
उगिदचाम्,1
युजे,2
असमासे,2
तृतीयाऽऽदिषु,1
भाषितपुंस्कम्,1
अस्थिदधिसक्थ्यक्ष्णाम्,1
शीनद्यो,1
शप्श्यनो,1
अवनडुह,1
दृक्स्ववस्स्वतवसाम्,1
औत्,1
पथिमथ्यृभुक्षाम्,1
थ,2
न्थ,1
भस्य,1
पुंस,2
असुङ्,1
गोत,1
णित्,1
णल्,1
उत्तम,6
ऋदुशनस्पुरुदंसऽनेहसाम्,1
तृज्वत्,1
क्रोष्टु,1
तृतीयादिषु,1
चतुरनडुहो,1
ॠत,1
ओष्ठ्यपूर्वस्य,1
अन्तस्य,2
वदव्रजहलन्तस्य,1
ऊर्णोते,2
वशि,1
ग्रहगुहो,1
कृसृभृवृस्तुद्रुस्रुश्रुव,1
श्वीदित,1
घुषि,1
अविशब्दने,1
अर्दे,1
सन्निविभ्य,1
आविदूर्ये,1
हृषे,1
लोमसु,1
अपचित,1
ह्रु,1
ह्वरे,1
अपरिह्वृता,1
ग्रसितस्कभितस्तभितोत्तभितचत्तविकस्ता,1
विशस्तॄ,1
शंस्तृ,1
शास्तृ,1
तरुतृ,1
तरूतृ,1
वरुतृ,1
वरूतृ,1
वरुत्री,1
रुज्ज्वलितिक्षरिति,1
क्षमितिवमित्यमिति,1
आर्धधातुकस्य,1
वलादे,1
स्नुक्रमो,1
अनात्मनेपदनिमित्ते,1
ग्रह,7
वॄत,1
लिङ्‍सिचो,1
स्वरतिसूतिसूयतिधूञूदित,1
रधादिभ्य,1
इषसहलुभरुषरिष,1
इवन्तर्धभ्रस्जदम्भुश्रिस्वृयूर्णुभरज्ञपिसनाम्,1
पूङ,1
वसतिक्षुधो,1
लुभ,1
विमोहने,1
उदित,2
असिचि,1
कृतचृतच्छृदतृदनृत,1
गमे,1
वृद्‍भ्य,2
चतुर्भ्य,1
तास्वत्,1
अनिट,2
अत्वत,1
भारद्वाजस्य,1
बभूथ,1
आततन्थ,1
जगृम्भ,1
ववर्थ,1
अत्त्यर्तिव्ययतीनाम्,1
एकाजाद्घसाम्,1
यमरमनमाताम्,1
सक्,1
स्मिपूङ्‍रञ्ज्वशाम्,1
किर,1
पञ्चभ्य,2
रुदादिभ्य,1
सार्वधतुके,1
ईडजनो,1
ध्वे,1
सलोप,2
अनन्त्यस्य,3
या,5
इय,2
आस,2
आ,1
राय,1
अनादेशे,1
प्रथमाया,2
द्विवचने,1
त्वमौ,1
प्रतयोत्तरपदयो,1
त्रिचतुरो,1
तिसृचतसृ,1
जराया,1
जरस्,1
त्यदादीनाम्,1
अ,4
क्व,9
तदो,1
अनन्त्ययो,1
अदस,3
इद,1
आपि,2
मृजे,2
तद्धितेषु,1
अचाम्,2
देविकाशिंशपादित्यवाड्‍दीर्घसत्रश्रेयसाम्,1
केकयमित्त्रयुप्रलयानाम्,1
यादे,1
य्वाभ्याम्,1
पदान्ताभ्याम्,1
पूर्वौ,1
ऐच्,1
द्वारादीनाम्,1
स्वागतादीनाम्,1
श्वादे,1
इञि,1
पदान्तस्य,1
अवयवात्,1
सुसर्वार्धात्,1
जनपदस्य,1
अमद्राणाम्,1
ग्रामनगराणाम्,1
वर्षस्य,1
अभविष्यति,1
परिमाणान्तस्य,1
असंज्ञाशाणयो,1
अनुशतिकादीनाम्,1
इन्द्रस्य,1
वरुणस्य,1
नगरान्ते,1
जङ्गलधेनुवलजान्तस्य,1
विभाषितम्,3
उत्तरम्,12
परिमाणस्य,1
हन,4
अचिण्णलो,1
युक्,2
चिण्कृतो,1
उदात्तोपदेशस्य,1
मान्तस्य,1
अनाचमे,1
जनिवध्यो,1
अर्त्तिह्रीव्लीरीक्नूयीक्ष्माय्याताम्,1
पुक्,1
शाच्छासाह्वाव्यावेपाम्,1
विधूनने,1
जुक्,1
लीलो,1
नुग्लुकौ,1
स्नेहविपातने,1
स्फाय,1
शदे,1
अगतौ,1
रुह,1
प,2
प्रत्ययस्थात्,1
असुप,1
यकपूर्वाया,1
भस्त्रैषाऽजाज्ञाद्वास्वा,1
नञ्पूर्वाणाम्,1
अभाषितपुंस्का,1
आचार्याणाम्,2
ठस्य,1
इसुसुक्तान्तात्,1
न्यङ्‍क्वादीनाम्,1
ञ्णिन्नेषु,1
अभ्यासात्,2
अचङि,1
सन्लिटो,1
अजिवृज्यो,1
वञ्चे,1
गतौ,4
ओक,1
उच,1
के,3
ण्ये,1
आवश्यके,2
यजयाचरुचप्रवचर्च,1
वच,12
अशब्दसंज्ञायाम्,1
भोज्यम्,1
भक्ष्ये,1
घो,2
लेटि,2
क्सस्य,1
दुहदिहलिहगुहाम्,1
आत्मनेपदे,1
दन्त्ये,1
शमाम्,1
अष्टानाम्,1
श्यनि,1
ष्ठिवुक्लमुचमाम्,1
शिति,1
इषुगमियमाम्,1
पाघ्राध्मास्थाम्नादाण्दृश्यर्त्तिसर्त्तिशदसदाम्,1
पिबजिघ्रधमतिष्ठमनयच्छपश्यर्च्छधौशीयसीदा,1
ज्ञाजनो,1
जा,1
प्वादीनाम्,1
मीनाते,1
मिदे,1
जाग्र,1
अविचिण्णल्ङित्सु,1
अभ्यस्तस्य,1
भूसुवो,1
तिङि,2
लुकि,1
अपृक्ते,2
तृणह,1
इम्,1
ईट्,1
अस्तिसिच,1
रुद,1
गार्ग्यगालवयो,1
यञि,1
अम्बाऽर्थनद्यो,1
ङिसर्वनामस्थानयो,1
याट्,1
सर्वनाम्न,2
स्याट्,1
नद्याम्नीभ्य,1
ना,1
अग्लोपिशास्वृदिताम्,1
भ्राजभासभाषदीपजीवमीलपीडाम्,1
पिबते,1
तिष्ठते,1
जिघ्रते,1
ऋत्,1
दयते,1
दिगि,1
शॄदॄप्राम्,1
ऋदृश,1
अङि,1
अस्यते,1
श्वयते,1
उम्,1
ऊहते,1
एते,6
अकृत्सार्वधातुकयो,1
रिङ्,1
शयग्लिङ्‍क्षु,1
अर्तिसंयोगाद्यो,1
अपुत्रस्य,1
दुरस्यु,1
द्रविणस्यु,1
वृषण्यति,1
रिषण्यति,1
अश्वाघस्य,1
देवसुम्नयो,1
काठके,1
कव्यध्वरपृतनस्य,1
द्यतिस्यतिमास्थाम्,1
शाच्छो,1
दधाते,1
दद्,1
भि,1
सि,1
आर्द्धधातुके,1
तासस्त्यो,1
यीवर्णयो,1
दीधीवेव्यो,1
आप्ज्ञप्यृधाम्,1
दम्भ,1
मुच,1
अकर्मकस्य,1
कुहो,1
चु,1
कवते,1
कृषे,1
दाधर्ति,1
दर्धर्ति,1
दर्धर्षि,1
बोभूतु,1
तेतिक्ते,1
अलर्षि,1
आपनीफणत्,1
संसनिष्यदत्,1
करिक्रत्,1
कनिक्रदत्,1
भरिभ्रत्,1
दविध्वत,1
दविद्युतत्,1
तरित्रत,1
सरीसृपतम्,1
वरीवृजत्,1
मर्मृज्य,1
आगनीगन्ति,1
व्यथ,1
द्विहल,1
अश्नोते,1
भवते,1
ससूव,1
निजाम्,1
त्रयाणाम्,1
श्लौ,1
भृञाम्,1
अर्तिपिपर्त्यो,1
पुयण्जि,1
अपरे,11
स्रवतिशृणोतिद्रवतिप्रवतिप्लवतिच्यवतीनाम्,1
यङ्लुको,1
अकित,1
नीक्,1
वञ्चुस्रंसुध्वंसुभ्रंसुकसपतपदस्कन्दाम्,1
अनुनासिकान्तस्य,1
जपजभदहदशभञ्जपशाम्,1
चरफलो,1
रीक्,1
सन्वत्,1
लघुनि,1
चङ्‍परे,1
अनग्लोपे,1
स्मृदृत्वरप्रथम्रदस्तॄस्पशाम्,1
आम्रेडितम्,2
वर्जने,1
वाक्यादे,1
आमन्त्रितस्य,1
असूयासम्मतिकोपकुत्सनभर्त्सनेषु,1
एकम्,49
बहुव्रीहिवत्,1
कर्मधारयवत्,1
उत्तरेषु,1
अकृच्छ्रे,1
प्रियसुखयो,1
द्वन्द्वम्,1
रहस्यमर्यादावचनव्युत्क्रमणयज्ञपात्रप्रयोगाभिव्यक्तिषु,1
अपादादौ,1
षष्ठीचतुर्थीद्वितीयास्थयो,1
वान्नावौ,1
बहुवचनस्य,2
वस्नसौ,1
तेमयौ,1
एकवचनस्य,1
पश्यार्थै,1
अनालोचने,2
सपूर्वाया,1
गोत्रादीनि,1
कुत्सनाभीक्ष्ण्ययो,1
तिङ्,4
अतिङ,1
निपातै,1
यद्यदिहन्तकुविन्नेच्चेच्चण्कच्चिद्यत्रयुक्तम्,1
सत्यम्,17
प्रश्ने,2
अङ्ग,2
अप्रातिलोम्ये,1
अनेकम्,2
साकाङ्क्षम्,1
अनन्तरम्,11
उपसर्गव्यपेतम्,1
ननु,25
अनुज्ञैषणायाम्,1
किम्,166
क्रियाप्रश्ने,1
अप्रतिषिद्धम्,1
जातु,5
अपूर्वम्,1
किम्वृत्तम्,1
चिदुत्तरम्,1
आहो,2
उताहो,1
गत्यर्थलोटा,1
कारकम्,4
सर्वान्यत्,1
सोपसर्गम्,2
अनुत्तमम्,2
आम,1
एकान्तरम्,1
आमन्त्रितम्,3
अनन्तिके,1
यद्धितुपरम्,1
चनचिदिवगोत्रादितद्धिताम्रेडितेषु,1
आगते,1
क्षियायाम्,1
अह,9
विनियोगे,1
चाहलोप,1
अवधारणम्,1
वैवाव,1
एकान्याभ्याम्,1
समर्थाभ्याम्,2
यद्वृतात्,1
पूजितम्,1
(काष्ठादिभ्यः),1
सगति,1
कुत्सने,1
अगोत्रादौ,1
उदात्तवति,1
अविद्यमानवत्,1
आमन्त्रिते,2
(सामान्यवचनम्),1
पूर्वत्र,2
असिद्धम्,1
उदात्तस्वरितयो,1
यण,2
स्वरित,3
एकादेश,1
उदात्तेन,1
अनुदात्ते,1
पदादौ,1
प्रातिपदिक,1
मात्,2
अयवादिभ्य,1
आसन्दीवत्,1
अष्ठीवत्,1
चक्रीवत्,1
कक्षीवत्,1
रुमण्वत्,1
चर्मण्वती,1
उदन्वान्,1
उदधौ,1
इर,1
नात्,1
घस्य,1
कृप,2
अयतौ,1
ग्र,3
घाङ्कयो,1
सस्य,1
झल,1
अङ्गात्,2
ईटि,1
स्को,1
संयोगाद्यो,1
अन्ते,12
दादे,1
नह,1
व्रश्चभ्रस्जसृजमृजयजराजभ्राजच्छशाम्,1
ष,1
बश,1
भष्,1
झषन्तस्य,1
स्ध्वो,1
दध,1
तथो,2
झलाम्,2
जश,1
झष,1
अध,10
रदाभ्याम्,1
निष्ठान्त,1
यण्वत,1
ओदित,1
क्षिय,1
श्य,1
अस्पर्शे,1
अञ्च,1
अनपादाने,1
अविजिगीषायाम्,1
निर्वाण,1
अवाते,1
पच,1
क्षाय,1
प्रस्त्य,1
अनुपसर्गात्,5
फुल्लक्षीबकृशोल्लाघा,1
नुदविदोन्दत्राघ्राह्रीभ्य,1
भोगप्रत्यययो,1
भित्तम्,1
शकलम्,1
ऋणम्,2
आधमर्ण्ये,1
नशे,1
ससजुषो,1
रु,3
अवया,1
श्वेतवा,1
पुरोडा,1
असुपि,1
महाव्याहृते,1
वसुस्रंसुध्वंस्वनडुहाम्,1
तिपि,1
अनस्ते,1
सिपि,1
र्वो,1
उपधायाम्,1
असे,1
दात्,1
वाक्यस्य,1
प्लुत,2
दूरात्,1
हूते,2
अनृत,1
एकैकस्य,1
ओम्,36
अभ्यादाने,1
प्रणव,2
ब्रूहिप्रेस्यश्रौषड्वौषडावहानाम्,1
निगृह्य,3
अनुयोगे,1
भर्त्सने,1
अङ्गयुक्तम्,1
आकाङ्क्षम्,1
प्रश्नान्ताभिपूजितयो,1
चित्,19
उपमाऽर्थे,1
प्रयुज्यमाने,1
उपरि,13
स्वित्,1
स्वरितम्,1
आम्रेडिते,2
असूयासम्मतिकोपकुत्सनेषु,1
प्रश्नाख्यानयो,1
प्लुतौ,1
ऐच,1
इदुतौ,2
अप्रगृह्यस्य,2
अदूरात्,1
अर्धस्य,1
उत्तरस्य,2
य्वौ,1
संहितायाम्,2
मतुवसो,1
सम्बुद्धौ,2
अटि,3
अनुनासिकात्,1
पर,15
अनुस्वार,2
पुम,1
खयि,1
अम्परे,1
छवि,1
अप्रशान्,1
ऋक्षु,1
समानपादे,1
कान्,1
रि,1
खरवसानयो,1
विसर्जनीय,1
लघुप्रयत्नतर,1
गार्ग्यस्य,1
अपदान्तस्य,1
राजि,1
सम,9
क्वौ,1
ङ्‍णो,1
कुक्टुक्,1
शरि,1
ङम,1
ङमुट्,1
मय,2
उञो,1
अपदादौ,1
नमस्पुरसो,1
गत्यो,1
इदुदुपधस्य,1
अप्रत्ययस्य,1
द्विस्त्रिश्चतु,1
कृत्वोऽर्थे,1
अनुत्तरपदस्थस्य,1
कृकमिकंसकुम्भपात्रकुशाकर्णीषु,1
कःकरत्करतिकृधिकृतेषु,1
अनदिते,1
परौ,3
अध्यर्थे,1
इडाया,1
नुम्विसर्जनीयशर्व्यवाये,1
शासिवसिघसीनाम्,1
स्तौतिण्यो,1
षणि,1
स्विदिस्वदिसहीनाम्,1
सितात्,1
अड्व्यवाये,1
स्थाऽऽदिषु,1
अभ्यासेन,2
सुनोतिसुवतिस्यतिस्तौतिस्तोभतिस्थासेनयसेधसिचसञ्जस्वञ्जाम्,1
सदि,1
अप्रते,2
आलम्बनाविदूर्ययो,1
स्वन,1
भोजने,1
